Date,AAPL,AMZN,GOOG,META,MSFT,NVDA,TSLA,EndOfMonth
2023-03-06,152.46160888671875,93.75,95.3458480834961,184.344970703125,253.35552978515625,23.53687858581543,193.80999755859375,False
2023-03-07,150.2514190673828,93.55000305175781,93.93930053710938,183.9561309814453,250.67276000976562,23.275026321411133,187.7100067138672,False
2023-03-08,151.5101318359375,93.91999816894531,94.41812896728516,184.4147491455078,250.22889709472656,24.16752815246582,182.0,False
2023-03-09,149.2504119873047,92.25,92.4330062866211,181.1446075439453,248.8677978515625,23.422943115234375,172.9199981689453,False
2023-03-10,147.1790008544922,90.7300033569336,90.78704833984375,178.9711456298828,245.18881225585938,22.95220375061035,173.44000244140625,False
2023-03-13,149.13148498535156,92.43000030517578,91.43545532226562,180.35696411132812,250.44590759277344,22.953203201293945,174.47999572753906,False
2023-03-14,151.23263549804688,94.87999725341797,94.01910400390625,193.4375762939453,257.221923828125,24.049592971801758,183.25999450683594,False
2023-03-15,151.62905883789062,96.19999694824219,96.3134765625,197.15638732910156,261.8082580566406,24.214502334594727,180.4499969482422,False
2023-03-16,154.463623046875,100.04000091552734,100.82239532470703,204.3148193359375,272.42108154296875,25.526771545410156,184.1300048828125,False
2023-03-17,153.62118530273438,98.94999694824219,102.20899200439453,195.02281188964844,275.60687255859375,25.710668563842773,180.1300048828125,False
2023-03-20,155.99984741210938,97.70999908447266,101.68029022216797,197.21620178222656,268.50543212890625,25.885570526123047,183.25,False
2023-03-21,157.86309814453125,100.61000061035156,105.58070373535156,201.55316162109375,270.0341796875,26.184404373168945,197.5800018310547,False
2023-03-22,156.426025390625,98.69999694824219,103.96468353271484,199.21018981933594,268.5645751953125,26.45325469970703,191.14999389648438,False
2023-03-23,157.51620483398438,98.70999908447266,105.99968719482422,203.6667938232422,273.861083984375,27.175853729248047,192.22000122070312,False
2023-03-24,158.82447814941406,98.12999725341797,105.8001708984375,205.39158630371094,276.7312927246094,26.764080047607422,190.41000366210938,False
2023-03-27,156.87200927734375,98.04000091552734,102.80752563476562,202.23110961914062,272.59857177734375,26.516220092773438,191.80999755859375,False
2023-03-28,156.2476043701172,97.23999786376953,101.11168670654297,200.0775909423828,271.4643859863281,26.395288467407227,189.19000244140625,False
2023-03-29,159.33985900878906,100.25,101.65036010742188,204.73358154296875,276.6720886230469,26.968963623046875,193.8800048828125,False
2023-03-30,160.91571044921875,102.0,101.07178497314453,207.21609497070312,280.16363525390625,27.36774444580078,195.27999877929688,False
2023-03-31,163.43312072753906,103.29000091552734,103.74522399902344,211.3037872314453,284.3554992675781,27.76152801513672,207.4600067138672,True
2023-04-03,164.69183349609375,102.41000366210938,104.65299224853516,212.43040466308594,283.3001708984375,27.949420928955078,194.77000427246094,False
2023-04-04,164.15664672851562,103.94999694824219,104.86248016357422,214.075439453125,283.2508544921875,27.43770408630371,192.5800018310547,False
2023-04-05,162.3032684326172,101.0999984741211,104.69288635253906,210.8451690673828,280.4496765136719,26.866024017333984,185.52000427246094,False
2023-04-06,163.1952667236328,102.05999755859375,108.63321685791016,215.45130920410156,287.61041259765625,27.02193832397461,185.05999755859375,False
2023-04-10,160.58863830566406,102.16999816894531,106.68798828125,214.1053466796875,285.4306335449219,27.56363868713379,184.50999450683594,False
2023-04-11,159.36961364746094,99.91999816894531,105.86003112792969,213.20806884765625,278.9603271484375,27.153865814208984,186.7899932861328,False
2023-04-12,158.67584228515625,97.83000183105469,104.96223449707031,213.35760498046875,279.6112976074219,26.48023796081543,180.5399932861328,False
2023-04-13,164.08726501464844,102.4000015258789,107.92495727539062,219.6885528564453,285.87445068359375,26.44825553894043,185.89999389648438,False
2023-04-14,163.74037170410156,102.51000213623047,109.19184112548828,220.82513427734375,282.22509765625,26.743091583251953,185.0,False
2023-04-17,163.7602081298828,102.73999786376953,106.15928649902344,218.20301818847656,284.8486633300781,26.98695945739746,187.0399932861328,False
2023-04-18,164.98916625976562,102.30000305175781,104.86248016357422,217.2359161376953,284.424560546875,27.651588439941406,184.30999755859375,False
2023-04-19,166.1388397216797,104.30000305175781,104.7627182006836,215.05250549316406,284.50341796875,27.91543960571289,180.58999633789062,False
2023-04-20,165.16754150390625,103.80999755859375,105.64057159423828,212.43040466308594,282.19549560546875,27.088899612426758,162.99000549316406,False
2023-04-21,163.55206298828125,106.95999908447266,105.65054321289062,212.2509307861328,281.8502502441406,27.10388946533203,165.0800018310547,False
2023-04-24,163.85931396484375,106.20999908447266,106.51840209960938,212.15121459960938,277.9148254394531,27.026935577392578,162.5500030517578,False
2023-04-25,162.31317138671875,102.56999969482422,104.35372924804688,206.92697143554688,271.6517333984375,26.226381301879883,160.6699981689453,False
2023-04-26,162.3032684326172,104.9800033569336,104.1941146850586,208.77142333984375,291.32879638671875,26.940982818603516,153.75,False
2023-04-27,166.91189575195312,109.81999969482422,108.10452270507812,237.8438720703125,300.6593322753906,27.21082878112793,160.19000244140625,False
2023-04-28,168.17059326171875,105.44999694824219,107.95488739013672,239.59860229492188,303.0561828613281,27.733543395996094,164.30999755859375,True
2023-05-01,168.0814208984375,102.05000305175781,107.44612884521484,242.4499969482422,301.37933349609375,28.893896102905273,161.8300018310547,False
2023-05-02,167.04074096679688,103.62999725341797,105.72037506103516,238.52183532714844,301.23138427734375,28.19428253173828,160.30999755859375,False
2023-05-03,165.96044921875,103.6500015258789,105.86003112792969,236.31846618652344,300.2352600097656,27.78651237487793,160.61000061035156,False
2023-05-04,164.31520080566406,104.0,104.95225524902344,232.81900024414062,301.23138427734375,27.54664421081543,161.1999969482422,False
2023-05-05,172.02603149414062,105.66000366210938,105.95479583740234,232.0812225341797,306.3996887207031,28.66402244567871,170.05999755859375,False
2023-05-08,171.9566192626953,105.83000183105469,107.9748306274414,232.5697784423828,304.42706298828125,29.134756088256836,171.7899932861328,False
2023-05-09,170.24203491210938,106.62000274658203,107.67557525634766,232.66944885253906,302.7996520996094,28.55508041381836,169.14999389648438,False
2023-05-10,172.01608276367188,110.19000244140625,112.00493621826172,232.3803253173828,308.0370178222656,28.868911743164062,168.5399932861328,False
2023-05-11,172.2043914794922,112.18000030517578,116.6136245727539,235.0821990966797,305.8670959472656,28.56207847595215,172.0800018310547,False
2023-05-12,171.27149963378906,110.26000213623047,117.63111877441406,233.10813903808594,304.74273681640625,28.324209213256836,167.97999572753906,False
2023-05-15,170.77523803710938,111.19999694824219,116.67346954345703,238.1429901123047,305.22601318359375,28.936870574951172,166.35000610351562,False
2023-05-16,170.77523803710938,113.4000015258789,119.7957992553711,238.1031036376953,307.4748229980469,29.196725845336914,166.52000427246094,False
2023-05-17,171.3905792236328,115.5,121.1823959350586,241.7620849609375,310.38092041015625,30.16118812561035,173.86000061035156,False
2023-05-18,173.73281860351562,118.1500015258789,123.21739196777344,246.1090087890625,314.84881591796875,31.660350799560547,176.88999938964844,False
2023-05-19,173.8419952392578,116.25,122.94806671142578,244.9026336669922,314.6708984375,31.24658203125,180.13999938964844,False
2023-05-22,172.8892059326172,115.01000213623047,125.5616455078125,247.5745849609375,317.4781799316406,31.15863037109375,188.8699951171875,False
2023-05-23,170.26907348632812,114.98999786376953,122.98796844482422,245.99932861328125,311.6264343261719,30.670902252197266,185.77000427246094,False
2023-05-24,170.54696655273438,116.75,121.34201049804688,248.46192932128906,310.232666015625,30.520986557006836,182.89999389648438,False
2023-05-25,171.68829345703125,115.0,124.04536437988281,251.9314727783203,322.16357421875,37.95884323120117,184.47000122070312,False
2023-05-26,174.1099395751953,120.11000061035156,125.12271881103516,261.2533874511719,329.0531921386719,38.9243049621582,193.1699981689453,False
2023-05-30,175.9658966064453,121.66000366210938,124.33465576171875,261.7319641113281,327.3925476074219,40.088653564453125,201.16000366210938,False
2023-05-31,175.91624450683594,120.58000183105469,123.0677719116211,263.92535400390625,324.6051025390625,37.812923431396484,203.92999267578125,True
2023-06-01,178.73489379882812,122.7699966430664,124.06532287597656,271.7916564941406,328.7467346191406,39.74784851074219,207.52000427246094,False
2023-06-02,179.58840942382812,124.25,124.9232177734375,271.7916564941406,331.5343017578125,39.305091857910156,213.97000122070312,False
2023-06-05,178.22872924804688,125.30000305175781,126.31977844238281,270.5753479003906,332.06805419921875,39.149173736572266,217.61000061035156,False
2023-06-06,177.86151123046875,126.61000061035156,127.59664916992188,270.3061218261719,329.8341064453125,38.63246536254883,221.30999755859375,False
2023-06-07,176.4819793701172,121.2300033569336,122.63882446289062,262.8087463378906,319.65283203125,37.45799255371094,224.57000732421875,False
2023-06-08,179.21127319335938,124.25,122.36947631835938,263.7857666015625,321.5111389160156,38.49252700805664,234.86000061035156,False
2023-06-09,179.59832763671875,123.43000030517578,122.5689926147461,264.1546630859375,323.0235290527344,38.75241470336914,244.39999389648438,False
2023-06-12,182.40704345703125,126.56999969482422,124.04536437988281,270.236328125,328.0251770019531,39.464088439941406,249.8300018310547,False
2023-06-13,181.93064880371094,126.66000366210938,124.12517547607422,270.50555419921875,330.43707275390625,41.003387451171875,258.7099914550781,False
2023-06-14,182.5658416748047,126.41999816894531,124.07528686523438,272.5294494628906,333.451904296875,42.97749328613281,256.7900085449219,False
2023-06-15,184.6103515625,127.11000061035156,125.4818344116211,280.9839782714844,344.0878601074219,42.63365173339844,255.89999389648438,False
2023-06-16,183.52854919433594,125.48999786376953,123.75607299804688,280.156494140625,338.3843688964844,42.672630310058594,260.5400085449219,False
2023-06-20,183.61785888671875,125.77999877929688,123.54658508300781,283.4764709472656,334.1537170410156,43.78812026977539,274.45001220703125,False
2023-06-21,182.57579040527344,124.83000183105469,120.96293640136719,280.7945861816406,329.7154846191406,43.02547073364258,259.4599914550781,False
2023-06-22,185.5928955078125,130.14999389648438,123.56654357910156,284.02484130859375,335.7945861816406,43.00548553466797,264.6099853515625,False
2023-06-23,185.2753143310547,129.3300018310547,122.71862030029297,287.86328125,331.15863037109375,42.18985366821289,256.6000061035156,False
2023-06-26,183.87591552734375,127.33000183105469,118.79824829101562,277.63409423828125,324.8126525878906,40.613563537597656,241.0500030517578,False
2023-06-27,186.64491271972656,129.17999267578125,118.71844482421875,286.1883239746094,330.7138671875,41.85700225830078,250.2100067138672,False
2023-06-28,187.82595825195312,129.0399932861328,120.78337860107422,284.4336242675781,331.9790954589844,41.09833908081055,256.239990234375,False
2023-06-29,188.16339111328125,127.9000015258789,119.71599578857422,280.68487548828125,331.18829345703125,40.8034782409668,257.5,False
2023-06-30,192.51043701171875,130.36000061035156,120.67364501953125,286.1185302734375,336.61505126953125,42.28281021118164,261.7699890136719,True
2023-07-03,191.01181030273438,130.22000122070312,120.2646484375,285.1614074707031,334.09442138671875,42.39375305175781,279.82000732421875,False
2023-07-05,189.8903045654297,130.3800048828125,122.32957458496094,293.4863586425781,334.2525329589844,42.29780197143555,282.4800109863281,False
2023-07-06,190.36669921875,128.36000061035156,120.63374328613281,291.1134948730469,337.33660888671875,42.083900451660156,276.5400085449219,False
2023-07-07,189.24517822265625,129.77999877929688,119.8456802368164,289.6578674316406,333.3332824707031,42.48371124267578,274.42999267578125,False
2023-07-10,187.19076538085938,127.12999725341797,116.58369445800781,293.2171630859375,328.00537109375,42.16086196899414,269.6099853515625,False
2023-07-11,186.66476440429688,128.77999877929688,117.421630859375,297.3945617675781,328.6380615234375,42.38576126098633,269.7900085449219,False
2023-07-12,188.342041015625,130.8000030517578,119.32695007324219,308.4114074707031,333.3135070800781,43.882080078125,271.989990234375,False
2023-07-13,189.1062469482422,134.3000030517578,124.5241928100586,312.46917724609375,338.7106018066406,45.956138610839844,277.8999938964844,False
2023-07-14,189.255126953125,134.67999267578125,125.39205932617188,307.9428405761719,341.2608642578125,45.44837188720703,281.3800048828125,False
2023-07-17,192.53028869628906,133.55999755859375,124.75362396240234,309.68756103515625,341.7452087402344,46.43992233276367,290.3800048828125,False
2023-07-18,192.2722625732422,132.8300018310547,123.77603149414062,311.11328125,355.34661865234375,47.47245407104492,293.3399963378906,False
2023-07-19,193.63194274902344,135.36000061035156,122.47921752929688,315.0614013671875,350.9874572753906,47.05564498901367,291.260009765625,False
2023-07-20,191.67677307128906,129.9600067138672,119.23717498779297,301.61187744140625,342.8720703125,45.49934768676758,262.8999938964844,False
2023-07-21,190.49571228027344,130.0,120.01526641845703,293.3766784667969,339.8077697753906,44.28889465332031,260.0199890136719,False
2023-07-24,191.2996368408203,128.8000030517578,121.58141326904297,290.734619140625,341.13232421875,44.591758728027344,269.05999755859375,False
2023-07-25,192.16305541992188,129.1300048828125,122.48918914794922,293.5860290527344,346.9347229003906,45.65827560424805,265.2799987792969,False
2023-07-26,193.03643798828125,128.14999389648438,129.3423614501953,297.67376708984375,333.876953125,45.43138122558594,264.3500061035156,False
2023-07-27,191.7660675048828,128.25,129.55184936523438,310.7742919921875,326.90826416015625,45.87917709350586,255.7100067138672,False
2023-07-28,194.35643005371094,132.2100067138672,132.68414306640625,324.5029602050781,334.4700622558594,46.72879409790039,266.44000244140625,False
2023-07-31,194.97178649902344,133.67999267578125,132.78390502929688,317.64361572265625,332.04827880859375,46.70779800415039,267.42999267578125,True
2023-08-01,194.1381072998047,131.69000244140625,131.56689453125,321.7412414550781,332.46343994140625,46.48590087890625,261.07000732421875,False
2023-08-02,191.1309051513672,128.2100067138672,128.32484436035156,313.3664855957031,323.7253112792969,44.24891662597656,254.11000061035156,False
2023-08-03,189.7315216064453,128.91000366210938,128.4545440673828,312.2498779296875,322.89501953125,44.49480438232422,259.32000732421875,False
2023-08-04,180.62059020996094,139.57000732421875,128.22509765625,309.7972412109375,324.0020751953125,44.659725189208984,253.86000061035156,False
2023-08-07,177.50424194335938,142.22000122070312,131.6167755126953,315.6097412109375,326.3052673339844,45.396392822265625,251.4499969482422,False
2023-08-08,178.4470672607422,139.94000244140625,131.5170135498047,311.7015075683594,322.29205322265625,44.643741607666016,249.6999969482422,False
2023-08-09,176.84918212890625,137.85000610351562,129.83116149902344,304.2938232421875,318.5160827636719,42.534690856933594,242.19000244140625,False
2023-08-10,176.63084411621094,138.55999755859375,129.89100646972656,304.82220458984375,319.2080078125,42.368770599365234,245.33999633789062,False
2023-08-11,176.69046020507812,138.41000366210938,129.85110473632812,300.73455810546875,317.3101501464844,40.83646774291992,242.64999389648438,False
2023-08-14,178.35015869140625,140.57000732421875,131.50704956054688,305.2708740234375,320.3052062988281,43.73314666748047,239.75999450683594,False
2023-08-15,176.35255432128906,137.6699981689453,129.95086669921875,301.0435791015625,318.1502990722656,43.92005920410156,232.9600067138672,False
2023-08-16,175.47802734375,135.07000732421875,128.793701171875,293.4065856933594,317.377685546875,43.466270446777344,225.60000610351562,False
2023-08-17,172.9239044189453,133.97999572753906,130.14041137695312,284.2342224121094,313.8909606933594,43.32433319091797,219.22000122070312,False
2023-08-18,173.410888671875,133.22000122070312,127.79615783691406,282.3997497558594,313.49468994140625,43.279354095458984,215.49000549316406,False
2023-08-21,174.75253295898438,134.67999267578125,128.61415100097656,289.02978515625,318.8437194824219,46.9456901550293,231.27999877929688,False
2023-08-22,176.13392639160156,134.25,129.37228393554688,286.7366943359375,319.4182434082031,45.64727783203125,233.19000244140625,False
2023-08-23,179.99989318847656,135.52000427246094,132.8836669921875,293.35675048828125,323.9154357910156,47.094627380371094,236.86000061035156,False
2023-08-24,175.28919982910156,131.83999633789062,130.10049438476562,285.88922119140625,316.9517517089844,47.1416015625,230.0399932861328,False
2023-08-25,177.5054168701172,133.25999450683594,130.36984252929688,284.6429748535156,319.9333801269531,45.997127532958984,238.58999633789062,False
2023-08-28,179.0756378173828,133.13999938964844,131.46713256835938,289.3887023925781,320.6465759277344,46.813751220703125,238.82000732421875,False
2023-08-29,182.9813232421875,134.91000366210938,135.1580810546875,297.0954895019531,325.3121337890625,48.76186752319336,257.17999267578125,False
2023-08-30,186.48948669433594,135.07000732421875,136.59454345703125,294.21417236328125,325.68853759765625,49.24164962768555,256.8999938964844,False
2023-08-31,186.70811462402344,138.00999450683594,137.01351928710938,295.0018005371094,324.6683044433594,49.332611083984375,258.0799865722656,True
2023-09-01,188.2882843017578,138.1199951171875,136.46485900878906,295.4903259277344,325.5597839355469,48.486995697021484,245.00999450683594,False
2023-09-05,188.5268096923828,137.27000427246094,136.37509155273438,299.2489929199219,330.4036560058594,48.52597427368164,256.489990234375,False
2023-09-06,181.77880859375,135.36000061035156,135.03836059570312,298.27197265625,329.739990234375,47.04352569580078,251.9199981689453,False
2023-09-07,176.46188354492188,137.85000610351562,135.8663330078125,297.7734680175781,326.7979736328125,46.22382736206055,251.49000549316406,False
2023-09-08,177.07803344726562,138.22999572753906,136.8638916015625,296.99578857421875,331.1168212890625,45.555076599121094,248.5,False
2023-09-11,178.25076293945312,143.10000610351562,137.40255737304688,306.63671875,334.75225830078125,45.161224365234375,273.5799865722656,False
2023-09-12,175.20968627929688,141.22999572753906,135.73666381835938,300.75445556640625,328.6404113769531,44.853336334228516,267.4800109863281,False
2023-09-13,173.1326141357422,144.85000610351562,137.16314697265625,304.14422607421875,332.8899841308594,45.468109130859375,271.29998779296875,False
2023-09-14,174.65313720703125,144.72000122070312,138.64950561523438,310.7842712402344,335.50506591796875,45.56407928466797,276.0400085449219,False
2023-09-15,173.92764282226562,140.38999938964844,137.96119689941406,299.40850830078125,327.1050720214844,43.883697509765625,274.3900146484375,False
2023-09-18,176.86935424804688,139.97999572753906,138.6195831298828,301.64178466796875,325.9560241699219,43.94967269897461,265.2799987792969,False
2023-09-19,177.96255493164062,137.6300048828125,138.48989868164062,304.15423583984375,325.54986572265625,43.50383758544922,266.5,False
2023-09-20,174.40469360351562,135.2899932861328,134.26026916503906,298.7704162597656,317.7441711425781,42.22331619262695,262.5899963378906,False
2023-09-21,172.8543243408203,129.3300018310547,131.03819274902344,294.8422546386719,316.5158996582031,41.00177001953125,255.6999969482422,False
2023-09-22,173.7090301513672,129.1199951171875,130.928466796875,298.1822204589844,314.0196838378906,41.59454345703125,244.8800048828125,False
2023-09-25,174.9910430908203,131.27000427246094,131.84620666503906,299.92694091796875,314.5447082519531,42.20631790161133,246.99000549316406,False
2023-09-26,170.8965301513672,125.9800033569336,129.13287353515625,298.06256103515625,309.1956481933594,41.89543533325195,244.1199951171875,False
2023-09-27,169.3759765625,125.9800033569336,131.13795471191406,296.8462219238281,309.8394775390625,42.45222854614258,240.5,False
2023-09-28,169.63438415527344,125.9800033569336,132.80386352539062,303.04754638671875,310.6814880371094,43.073001861572266,246.3800048828125,False
2023-09-29,170.1511688232422,127.12000274658203,131.52699279785156,299.308837890625,312.77154541015625,43.48284912109375,250.22000122070312,True
2023-10-02,172.67543029785156,129.4600067138672,134.83885192871094,305.89898681640625,318.7644958496094,44.7653694152832,251.60000610351562,False
2023-10-03,171.33380126953125,124.72000122070312,132.9734344482422,300.03662109375,310.4338684082031,43.50083541870117,246.52999877929688,False
2023-10-04,172.5860137939453,127.0,135.93617248535156,304.6626892089844,315.9512634277344,44.0246467590332,261.1600036621094,False
2023-10-05,173.8282928466797,125.95999908447266,135.6568603515625,303.8750915527344,316.3475036621094,44.67140579223633,260.04998779296875,False
2023-10-06,176.39231872558594,127.95999908447266,138.39013671875,314.4831237792969,324.1730041503906,45.74500274658203,260.5299987792969,False
2023-10-09,177.88304138183594,128.25999450683594,139.1582489013672,317.4043273925781,326.7088317871094,45.25618362426758,259.6700134277344,False
2023-10-10,177.28675842285156,129.47999572753906,138.85899353027344,320.8738708496094,325.2923583984375,45.7809944152832,263.6199951171875,False
2023-10-11,178.6880340576172,131.8300018310547,141.3528594970703,326.8359680175781,329.2843322753906,46.78861618041992,262.989990234375,False
2023-10-12,179.59242248535156,132.3300018310547,139.94630432128906,323.1869201660156,328.03619384765625,46.92757034301758,258.8699951171875,False
2023-10-13,177.74392700195312,129.7899932861328,138.24050903320312,313.745361328125,324.6385498046875,45.444114685058594,251.1199951171875,False
2023-10-16,177.61471557617188,132.5500030517578,140.14584350585938,320.1859436035156,329.5022277832031,46.077884674072266,253.9199981689453,False
2023-10-17,176.05442810058594,131.47000122070312,140.6446075439453,323.02740478515625,328.927734375,43.92168045043945,254.85000610351562,False
2023-10-18,174.75253295898438,128.1300048828125,138.9387969970703,316.01849365234375,326.99609375,42.18033218383789,242.67999267578125,False
2023-10-19,174.3748779296875,128.39999389648438,138.6395263671875,311.8710021972656,328.1947021484375,42.08536911010742,220.11000061035156,False
2023-10-20,171.8108367919922,125.16999816894531,136.40501403808594,307.72344970703125,323.5885925292969,41.37162780761719,211.99000549316406,False
2023-10-23,171.93008422851562,126.55999755859375,137.5621795654297,313.0673828125,326.21356201171875,42.95904541015625,212.0800018310547,False
2023-10-24,172.3673553466797,128.55999755859375,139.7767333984375,311.61175537109375,327.4121398925781,43.64678192138672,216.52000427246094,False
2023-10-25,170.04183959960938,121.38999938964844,126.35968017578125,298.630859375,337.45648193359375,41.76348114013672,212.4199981689453,False
2023-10-26,165.85784912109375,119.56999969482422,123.1375961303711,287.4844055175781,324.7970886230469,40.31102752685547,205.75999450683594,False
2023-10-27,167.1796417236328,127.73999786376953,123.09769439697266,295.8392639160156,326.6989440917969,40.48495864868164,207.3000030517578,False
2023-10-30,169.23683166503906,132.7100067138672,125.44193267822266,301.7514343261719,334.1282043457031,41.145713806152344,197.36000061035156,False
2023-10-31,169.71388244628906,133.08999633789062,124.9930419921875,300.3656311035156,334.920654296875,40.764854431152344,200.83999633789062,True
2023-11-01,172.8940887451172,137.0,127.25747680664062,310.91387939453125,342.8055419921875,42.309288024902344,205.66000366210938,False
2023-11-02,176.47181701660156,138.07000732421875,128.2650146484375,309.9367980957031,345.0343322753906,43.489845275878906,218.50999450683594,False
2023-11-03,175.55751037597656,138.60000610351562,130.0506134033203,313.6556396484375,349.4720458984375,44.98828887939453,219.9600067138672,False
2023-11-06,178.12155151367188,139.74000549316406,131.1279754638672,314.8520202636719,353.1669006347656,45.7340087890625,219.27000427246094,False
2023-11-07,180.69552612304688,142.7100067138672,132.0756378173828,317.86297607421875,357.1291809082031,45.93793869018555,222.17999267578125,False
2023-11-08,181.75892639160156,142.0800018310547,132.93353271484375,318.8200988769531,359.7739562988281,46.556705474853516,222.11000061035156,False
2023-11-09,181.28189086914062,140.60000610351562,131.3673858642578,319.5877685546875,357.2876281738281,46.93256759643555,209.97999572753906,False
2023-11-10,185.4912567138672,143.55999755859375,133.73158264160156,327.7830810546875,366.1829528808594,48.31705093383789,214.64999389648438,False
